file_id,source_id,content_id,relative_path,system,extension,bytes,sha256,line_count,evidence_type,research_status,source_quality,version_duplicate_status,duplicate_of_paths,structured_data_value,implementation_relevance,table_count_estimate,review_status
FILE-11DEF425DDDF53F6,SRC-A618CBB5494E3921,CONTENT-6B5663FD48DD1F12,06-cross-system/hybrid-engine-repo-docs/RISK_REGISTER.md,cross-system,.md,27977,EC407509C68371EB7696446834696BE74D329DE3252C7846502E9E57F3EA9090,464,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-775496CFA9C5A00C,SRC-28DA5F29B5B8BA63,CONTENT-B8361F6FC4A32EDA,06-cross-system/hybrid-engine-repo-docs/SEND_TO_CODEX.md,cross-system,.md,5395,076CD42E0EB5290CA3EBA1D55D48D9B99168213BC7EAE8C0E88A379139D99543,120,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-C34B9AE35FD456EB,SRC-EDBC76D8868A5DEC,CONTENT-304B612A3C84649A,06-cross-system/hybrid-engine-repo-docs/WORKTREES.md,cross-system,.md,946,5CB9006D63E18C3447FF9051D65CD6AA95B6D77D9AD2CC2551459A0BA0747D52,25,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-7EF2C4EF43B32592,SRC-7B86B41E7381CD3C,CONTENT-7C3DFDD3CFD2507D,06-cross-system/hybrid-engine-research-notes/2026-08-05-coaching-platform-research-brief.md,cross-system,.md,13239,BF0D528A3D149677966B3EB395948A579CAF7DC2315517EF711573AEC950D0AF,252,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-93893E94DEFC095F,SRC-F3915058D6E4B051,CONTENT-3B41A2B214D6E68C,06-cross-system/hybrid-engine-research-notes/2026-08-06-athlete-onboarding-research-brief.md,cross-system,.md,8007,4CD61D257B6D8FA47218D70AB6D25E63D456BDF88CB4A251FC50E35E4E82D740,158,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,exact_duplicate,05-coordinator/2026-08-06-athlete-onboarding-research-brief.md,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-30C506FF01F1D35F,SRC-BDC3DF735370E715,CONTENT-B8FA5738BB8D2E14,06-cross-system/hybrid-engine-research-notes/2026-08-06-coaching-platform-research-results.md,cross-system,.md,58976,5DDE648D00AD8665916FD455422AC30E2FEC702139537C26351B8F2521348502,504,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,exact_duplicate,05-coordinator/coaching-platform-research-bundle-2026-08-06.md,medium,medium_requires_review,16,machine_classified_needs_human_review
FILE-48EA7497F4FCA38C,SRC-48C89678862A5926,CONTENT-7D64B975D92F9FAD,06-cross-system/hybrid-engine-research-notes/2026-08-07-week-review-research-brief.md,cross-system,.md,7742,A58FC166BA2E306BCD7BF863A0BF43FE7644081E753DC45ACE060E262D25E4EC,158,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-6C1DE20D6F69FFD9,SRC-0526BEDFD241E568,CONTENT-7FC641DC947257B5,06-cross-system/hybrid-engine-specs/2026-07-29-audit-wave2-trust-and-consistency-design.md,cross-system,.md,12460,C1195A580634113AC6A5F2F7EC8760CFE30A4463A94FCCC71F49CFA8504DB2D4,201,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-5D6842516ECC1211,SRC-054F94DE880A29EB,CONTENT-94BBC684D4EF75CE,06-cross-system/hybrid-engine-specs/2026-07-29-coach-authors-engine-types-design.md,cross-system,.md,10761,9C2B59BF12796C71A671CB519EFDCDDE5D2B46F9A7E261F1662148227C143DDD,235,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,3,machine_classified_needs_human_review
FILE-8CF00BBB50ED4E25,SRC-A7731D1C4990A4E5,CONTENT-117F6634E3F5E265,06-cross-system/hybrid-engine-specs/2026-07-29-coach-builder-guided-redesign-design.md,cross-system,.md,4257,55923B2CD2E266AEFA09FC6E40A47E265DBFF5E416AB7C5CCF87CEBA879EF3D3,40,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-74726DF78EEB0875,SRC-95E61E2995C27AB3,CONTENT-D838EA4B85121FC7,06-cross-system/hybrid-engine-specs/2026-07-29-critical-functional-fixes-design.md,cross-system,.md,3720,D00D952CEB0A67D3DBC04B5EB4097983D122E2D7B8ABC6509C16A9D713CDC504,76,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-EBC80BD7DA55B86E,SRC-BACF1574A476B3D2,CONTENT-1A2B725ED1FF163A,06-cross-system/hybrid-engine-specs/2026-07-29-gps-pace-distance-design.md,cross-system,.md,10315,31EC65090CFAF6AFF9DDFB0581BC07FC6BCA3004E2E494E77E953C1A8E1CC379,236,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-ED390FD7613C7843,SRC-1303FA016AE79597,CONTENT-CBD4B686E6D6F0C9,06-cross-system/hybrid-engine-specs/2026-07-30-athlete-guided-session-builder-design.md,cross-system,.md,7631,BA71CC882A0A408FF82F4A976A26048BDA281B91B76753F43CD5AD6A6F75E78C,142,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-37F65D4B68E7A527,SRC-5858328B0C15031E,CONTENT-3518B6CA8548618B,06-cross-system/hybrid-engine-specs/2026-07-30-debug-fixes-design.md,cross-system,.md,19847,1E9154AEA069CE8CCDB65E1C3F41E4D2D56D472AC6D4E9815B19CFFEF91C24AD,369,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-62078C021781A036,SRC-2475DEC9BD259BB1,CONTENT-3E7E299FC2E5E3E8,06-cross-system/hybrid-engine-specs/2026-08-01-adaptive-phase1-confidence-ui-design.md,cross-system,.md,4848,1752D0CACA3517C33A2A17B1213695863D5BA9F8DF822514A3DF1EE7C111B551,51,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-2B636D347DBB2024,SRC-ACE0092F1C00ADF0,CONTENT-9EFB433A942298E8,06-cross-system/hybrid-engine-specs/2026-08-01-adaptive-training-engine-audit-design.md,cross-system,.md,49992,D18D7D7E02AFD178F6E9E9DE6B08FCFECF2A82F5CF0BF98BD66BAA2C20C31FE6,323,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,6,machine_classified_needs_human_review
FILE-A160141844467762,SRC-1F63BB2ED3F59DF1,CONTENT-3BA0EB0422250382,06-cross-system/hybrid-engine-specs/2026-08-02-adaptive-phase2-strength-progression-design.md,cross-system,.md,17128,0218BA2A4220E439CCFCBF803545275B98D5C287E33BD66A06914D391ACABEF4,129,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-plans-and-specs/specs/2026-08-02-adaptive-phase2-strength-progression-design.md,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-59734ADFD627A030,SRC-3234A519B91272C9,CONTENT-681648C89B6B8377,06-cross-system/hybrid-engine-specs/2026-08-02-calendar-day-jump-design.md,cross-system,.md,7072,2B7BE9F99347F3568C7B0633454919B17FD81AFF7CFF82B6A1E8D5FB4135B079,83,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-D34FDC1EC491CE6D,SRC-1AB1C4F74C6A050A,CONTENT-C5BADC7F1BA6DEED,06-cross-system/hybrid-engine-specs/2026-08-02-duplicate-workout-design.md,cross-system,.md,4621,1DA9B6772794191172BC5C534CB2C99CDE6BFBC73394F24C99BA90C10FEE4F2F,71,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-AC8801B44DF92910,SRC-B820087395BC7310,CONTENT-19D71714877E4550,06-cross-system/hybrid-engine-specs/2026-08-02-library-folders-design.md,cross-system,.md,9039,FBC2C51C06B57C11F1E7AB976BE86AC890229F8FB03F6ED29D80250E9112147B,175,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,possibly_stale_review_required,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-E060CA2177594347,SRC-0BB2C99685FDBEC8,CONTENT-DADF288530894AAA,06-cross-system/hybrid-engine-specs/2026-08-02-pct-1rm-rep-ranges-design.md,cross-system,.md,6872,F953739FE956CCC3D3C9ADDEB753CFD1F27F3B3743966703FE8F2FB8C8676566,142,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-9FC27442F905CAD2,SRC-3B02CF0ECBDFB7FF,CONTENT-D1A1907870134CDE,06-cross-system/hybrid-engine-specs/2026-08-02-set-timer-design.md,cross-system,.md,6427,AFD23F0D55F84A219A30DF6F24249C9C3C4933673866371CBFEF80B2974804F3,65,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-5F5EFCCB263927FB,SRC-B3E0A3EFA6A6AF6B,CONTENT-AE8BB31CDE5B72A5,06-cross-system/hybrid-engine-specs/2026-08-03-fitness-ecosystem-build-plan.md,cross-system,.md,18200,A8BB3C246DAE5CCBAA9B61CDB1CFC84EB3C61C561DA0E90A8710C126C8C5F640,159,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-2695633C2C82A55A,SRC-6AF89682328D715B,CONTENT-190B53E1EA3E74D1,06-cross-system/hybrid-engine-specs/2026-08-03-strength-conditioning-split-design.md,cross-system,.md,7582,46048CD69C37AF478742B8037801306F9E258C1A36D9BB7732FDB7644F39DC7D,138,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-plans-and-specs/specs/2026-08-03-strength-conditioning-split-design.md,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-8AE503A383BE60C1,SRC-D8561D560F4735C2,CONTENT-96EBA94477CE1490,06-cross-system/hybrid-engine-specs/2026-08-04-nativewind-theme-vars-design.md,cross-system,.md,6397,165DFF1939072B5AB522B7ADA2F1285D195ACE7604820F135094DEFB9B9D556F,151,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-DC772DDCCADCDFE6,SRC-1DAE93CB7C132AE4,CONTENT-F042983D7409A93E,06-cross-system/hybrid-engine-specs/2026-08-04-product-retheme-design.md,cross-system,.md,7913,10E60AED3BEA7BA3415E8438692A7C535D9CD3F725A7E93E21EE3A5B08F4FBC3,175,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-B60D6C8DFC7FAEB8,SRC-44D1C2DD454BE46E,CONTENT-58CEA59BAB593E83,06-cross-system/hybrid-engine-specs/2026-08-05-electron-desktop-wrap-design.md,cross-system,.md,5333,88384C04DE7955E7BCAC2C63BD3D5AB318638E270167AA01B10D524DA5DCD664,45,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-D68AC0D456A2ADA2,SRC-80938E5AFD152B64,CONTENT-90136F8A953332EC,06-cross-system/hybrid-engine-specs/2026-08-05-mobile-sync-product-partition-design.md,cross-system,.md,7808,F3DF89DE0649151487F12D7CB31F6CE2FC699A74AF5A70E09A8B1B108274C3D1,64,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-1D1AC26D9F53F343,SRC-1E4C97CF2ABC7D0F,CONTENT-59936838621053C2,06-cross-system/hybrid-engine-specs/2026-08-05-web-dashboard-rebrand-design.md,cross-system,.md,3891,7DF31CA34E27100030A5637300F41495A36F1C71DB5326902166DA2FB18414F8,29,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-76CCAB03D63FBA91,SRC-6DF188D9AB3BA24F,CONTENT-1F55790386A36335,06-cross-system/hybrid-engine-specs/2026-08-06-android-app-merge-design.md,cross-system,.md,7721,96A59E67B68D5CB1074DD6757E5E754A0175CFC3BC97F503AFBFBC0634AD97F6,149,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-3C3B7AFD51216C93,SRC-F9078702A4568B94,CONTENT-B871B3339EC7B1DB,06-cross-system/hybrid-engine-specs/2026-08-06-coach-bench-design.md,cross-system,.md,11934,E7BCCE6527C73E3C87E0025ADA46651C051790E93A9279E46FF758B5E323AAAF,229,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-8E08DEAC385E1F43,SRC-A9620B711F5BF233,CONTENT-B71B0079D9921124,06-cross-system/hybrid-engine-specs/2026-08-07-macrotrack-rebuild-scope.md,cross-system,.md,7713,DB51A5236D42BF8581CF490962360BDBD26267BAF4355D66AA7C4D07D9B2B97F,138,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-250CDAF544211876,SRC-EC2F0DA3B65CF5BF,CONTENT-713C11B02866F457,06-cross-system/hybrid-engine-specs/2026-08-09-arc-coach-mobile-responsive-design.md,cross-system,.md,7964,8FC9640CBD07F683BB8AFE9645BD0D40ECCF5FB9B4D789EFDDAA22893EB0549A,149,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-260C6C536E167592,SRC-DEC240AEED749386,CONTENT-EBFD90D52DF490D9,06-cross-system/hybrid-engine-specs/2026-08-09-coach-first-dashboard-root-design.md,cross-system,.md,6357,F28C5D7574968498FB220B3FEBFDF6A40DCE2B07F445A1347DE816E799EEDF3D,127,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-372C17AB47AAA2B0,SRC-D5B6B2CC5CC5BF5B,CONTENT-11C070FD72F744C0,06-cross-system/hybrid-engine-specs/2026-08-09-self-coach-approval-gate-design.md,cross-system,.md,11982,D4A03B4617A1D344F80256108E97908DCF9951F42D592BAA4806E166AD41BA4C,213,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-8AE31231B366924C,SRC-694688AEA496F172,CONTENT-132404AE2A980607,06-cross-system/hybrid-engine-specs/2026-08-10-coach-bench-declutter-design.md,cross-system,.md,3782,7C0EB73837C488AF54CA40580EFECE36AB89FD0F99F7118A706C6216BE084F22,69,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-0F45A85132E7A6F9,SRC-C89BCF2927A55D39,CONTENT-094B98C7661118C5,06-cross-system/hybrid-engine-specs/2026-08-10-command-center-readiness-pillar-design.md,cross-system,.md,9908,9CE4DAE28F14E795665DF1314BBC885716ED806313C5D0139939B75947400266,191,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-C2387866DE8F4F11,SRC-037AC19199A81908,CONTENT-DF1FAAFC47BC808E,06-cross-system/hybrid-engine-specs/2026-08-10-pwa-parity-design.md,cross-system,.md,11367,E16A1E406FBC38BB4E6FA8A9F479F794CBF8B5B1FB544C1E2EF97694704D039C,170,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-B5843AEC6686C2DB,SRC-781E27203DD7C263,CONTENT-90B1C0153BBCD540,06-cross-system/hybrid-engine-specs/2026-08-11-coach-workspace-redesign-design.md,cross-system,.md,13465,3610D6BAA570DAFC90805BD80BBBF194D6254541EEE364C0BC0ED4759AF23C7A,273,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-DB1A8ABD39A13D00,SRC-05C078A2A087E945,CONTENT-F046F82AD298616B,06-cross-system/hybrid-engine-specs/2026-08-11-stage3-library-builder-carryover.md,cross-system,.md,5540,C2CFD7854496DF0723D52A9AFF10E3CD0033B2658B76DCCF9175B2C50BCC6B8F,105,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,low_or_contextual,0,machine_classified_needs_human_review
FILE-B6A93DC3A7F70CD4,SRC-91A3BD9D5008525F,CONTENT-036C2194C4BD18C8,06-cross-system/hybrid-engine-specs/2026-08-11-stage3a-library-spine-design.md,cross-system,.md,9831,4A32E5817CF6DA5FCEB1467266A27A9A48EE437624D58EDE17278EFC42AB8D27,210,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-D8C761C2F00AEAB8,SRC-4C996B7B21C691E0,CONTENT-8ADB8CD4FC63C8AA,06-cross-system/hybrid-engine-specs/2026-08-11-stage3b-programs-design.md,cross-system,.md,7264,CB982E65335BA1637B034017DBE3E9ACE4F3B8852DA0C115B59C1C3EBC6241F7,154,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-9751CB267886B9BC,SRC-2D94DB52131AD612,CONTENT-8BC7610FD5AAC96C,06-cross-system/hybrid-engine-specs/2026-08-11-stage3c-sessions-exercises-design.md,cross-system,.md,5785,188D4DB8EB26694EBB880039A5857BB81BAF7C7388ED99D4A48AC50686A5CB98,128,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-58600084D2B1BB72,SRC-F48816239CE74035,CONTENT-39134D145B1AD7CD,06-cross-system/hybrid-engine-specs/2026-08-12-round-major-logger-design.md,cross-system,.md,15026,BC42B0B1221E4FC35037EEDDE1E958DB6A4459DBB9AF5A23B023DF0CC948E6B9,352,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-C66AA27CED878B22,SRC-34781B13FA9065E6,CONTENT-3E2A6D096D469457,06-cross-system/hybrid-engine-specs/2026-08-13-ai-engine-build-scope.md,cross-system,.md,10993,EB660CB9C6C419CD4036980C5D6768E4D993E52017F9AD70D64E56800A873532,236,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-68C3C7E9E5A39139,SRC-B5361019CF0EFE12,CONTENT-3C8172290A0A4FD0,06-cross-system/hybrid-engine-specs/2026-08-13-coach-publishes-the-week-design.md,cross-system,.md,10430,516185A0B59BDC380EF6DB9F3DA8AB962B74A17A1C0ED338196A55AE1400AE63,233,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-28B165CE05C22C34,SRC-A27160CD12A58725,CONTENT-4CFE905E89BC194E,06-cross-system/hybrid-engine-specs/2026-08-16-exercise-wizard-design.md,cross-system,.md,7976,20BE206121536389BA101BC8BCD1F13D4C2C0E0C7281334F5D2C93F407E5186C,144,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-0B3C0577AE727DF9,SRC-A588A84B069B93CD,CONTENT-82C84C74F7A019CE,06-cross-system/hybrid-engine-specs/2026-08-16-rpe-progression-design.md,cross-system,.md,22657,EDC66D1E42AA3C8C7D8BEA57CF4994407E27E12371CD15F769479FA4D7E60DD0,427,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,2,machine_classified_needs_human_review
FILE-703A9B335B79E372,SRC-C8B98637ECFD9734,CONTENT-7E0F62A7A2148975,06-cross-system/hybrid-engine-specs/2026-08-17-adaptive-engine-v2-design.md,cross-system,.md,27651,0E1FD99A659342F2EC7222C6BFA88C6D51FB9A3126DE88D812AD6BD8F767C729,595,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,currentness_unresolved,,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-111FECC4ED4A06A8,SRC-A3093C4A2869D79C,CONTENT-FDAF87A563FF6217,06-cross-system/hybrid-engine-specs/2026-08-17-strength-rebuild-design.md,cross-system,.md,40275,E3124BC2318071BB53ACC5AC9B94C19ECB5FBE9AB6F201C9FFC59D911A965EDC,847,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-plans-and-specs/specs/2026-08-17-strength-rebuild-design.md,medium,medium_requires_review,0,machine_classified_needs_human_review
FILE-3934D961EFB2258A,SRC-D7EA990C5FB625A1,CONTENT-200314FE7D04A8A8,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/build_final_dossier.py,cross-system,.py,188290,9C841846E05426945B1D77C96C869487D3EB5957B6216564021E2A20FC7E23D7,1411,software_or_build_artifact,not_scientific_research,not_applicable,possibly_stale_review_required,,medium,reference_only_do_not_wire,0,machine_classified_needs_human_review
FILE-7F136BEF1EDB3202,SRC-CF022C91C51F81DE,CONTENT-C6E94BBAD4761D76,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/hybrid-engine-final-evidence-dossier.md,cross-system,.md,821366,AF973C950A634F90BBA822C03D4074B4E6624F5CFA63E29109A3902B33C4D0E2,4651,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/final-evidence-dossier.md | 02-conditioning/hybrid-engine-research/2026-08-16-progression-evidence-answer.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/final-evidence-dossier.md,medium,medium_requires_review,16,machine_classified_needs_human_review
FILE-46F02E9578511485,SRC-2D7D44C1F7FF1BAA,CONTENT-A5A95B1DC7FB612D,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/THE_Hybrid_Engine_Final_Evidence_Dossier.docx,cross-system,.docx,158232,A31B7712B5D07FA80824CCBAB745A1D700F7B2DC0C08C924D065BE9DB5FEDFE4,0,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,possibly_stale_review_required,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-09AB5D1DE7BF828D,SRC-62791F6F46854D22,CONTENT-7BBD65A2B466AE78,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/01_FINAL_DOSSIER/THE_Hybrid_Engine_Final_Evidence_Dossier.pdf,cross-system,.pdf,2174580,B6B6EB5624228A932BCBF92DE5A1C1AE588ABD3CE2EB84E83C5D7576B019D2F4,0,research_synthesis_or_evidence_pack,candidate_evidence_unverified,secondary_or_unknown,possibly_stale_review_required,,low,medium_requires_review,0,machine_classified_needs_human_review
FILE-87D6140F3A2118B1,SRC-965E16DFC972540C,CONTENT-F8A805DA97510FD9,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/AUDIT.md,cross-system,.md,14592,EEC2356F589DD92064BCA3069FCF8DC6DA8A475BBF05457DAE947D4AE0F1E6DA,199,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/AUDIT.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/AUDIT.md,medium,low_or_contextual,2,machine_classified_needs_human_review
FILE-63727ED4E81ADC49,SRC-C3D78B09F9A50ABC,CONTENT-199E849A35EE9148,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/design.md,cross-system,.md,24282,0A76F115A9F45F32D0510EFA1CBD42EDC131788634912298AD069274CF12782B,753,product_or_system_design,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/design.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/design.md,medium,medium_requires_review,1,machine_classified_needs_human_review
FILE-CADDCF918A491730,SRC-9708CD6398F129CC,CONTENT-E4168D0223F0A7C0,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/FILE_TREE.md,cross-system,.md,4392,E18BBE992B5DA528C05973F327B83868DE6B3E9C3F7BD0F9ABAD593351797E48,120,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/FILE_TREE.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/FILE_TREE.md,low,low_or_contextual,0,machine_classified_needs_human_review
FILE-0BF54B809A1CA976,SRC-411B06BD615036C6,CONTENT-D493E7EAB4ECB504,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/hybrid_adaptive_evidence_bundle_2026-08-01.md,cross-system,.md,60245,6A1A2F7361651F296087CC69F18C3ACA39D1E6D968061D61EF22AB7420C81FD5,463,research_synthesis_or_evidence_pack,candidate_evidence_unverified,mixed_secondary_with_primary_citations,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/hybrid_adaptive_evidence_bundle_2026-08-01.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/hybrid_adaptive_evidence_bundle_2026-08-01.md,medium,medium_requires_review,10,machine_classified_needs_human_review
FILE-0FFFF5FF30B0D45B,SRC-7C238E9C58AE683C,CONTENT-35C482C8D1258FC0,06-cross-system/THE_Hybrid_Engine_Project_Handoff_2026-08-16/02_EVIDENCE_AND_DESIGN/HybridTraining_Audit.md,cross-system,.md,13676,3389AC6011FF09F40056B82AC8B5BA44E126C28D961D0B81B68F6BA596A119CB,170,documentation_or_other,context_or_design_not_validated,not_evidence_by_itself,exact_duplicate,01-strength/strengthside-research/strength-adaptive-engine-v2/HybridTraining_Audit.md | 02-conditioning/hybrid-engine-research/strength-adaptive-engine-v2/HybridTraining_Audit.md,medium,low_or_contextual,2,machine_classified_needs_human_review
